"loc_id";"ciclovia_rango_inv_proy";"highway_rango_inv_proy";"censo2_rango_proy";"green_areas_rango_inv_proy";"mall_rango_inv_proy";"school_rango_inv_proy";"sport_rango_inv_proy";"tourism_rango_inv_proy";"ues_rango_inv_proy";"X";"Y";"optional"
79;0.96402108669281;0.9437495470047;0.952729105949402;0.952455222606659;0.837462484836578;0.941473603248596;0.839956641197205;0.864676117897034;0.910804748535156;-73.04884938;-36.81548703;TRUE
80;0.958132207393646;0.949560344219208;0.961508214473724;0.937953174114227;0.845094799995422;0.93273937702179;0.861646413803101;0.873555183410645;0.910396754741669;-73.04849555;-36.81604505;TRUE
81;0.949188351631165;0.945034682750702;0.966705739498138;0.930592238903046;0.851626515388489;0.922113120555878;0.880694806575775;0.884981274604797;0.906649649143219;-73.04818953;-36.81651554;TRUE
82;0.938340783119202;0.94717013835907;0.970320343971252;0.916797339916229;0.857809960842133;0.935053884983063;0.899871289730072;0.895305335521698;0.900641202926636;-73.0478571;-36.81702154;TRUE
83;0.925040125846863;0.950376331806183;0.971307456493378;0.931831240653992;0.869551122188568;0.956428825855255;0.924152731895447;0.907850027084351;0.89153528213501;-73.04745237;-36.817648;TRUE
84;0.915080904960632;0.949055135250092;0.969464898109436;0.951183140277863;0.878092348575592;0.970750093460083;0.938998818397522;0.919168829917908;0.882587969303131;-73.04724097;-36.8180741;TRUE
85;0.903441548347473;0.946533501148224;0.966531693935394;0.974579811096191;0.888544976711273;0.982665657997131;0.958535850048065;0.934439480304718;0.873337626457214;-73.0469108;-36.81855729;TRUE
86;0.89114648103714;0.952282905578613;0.959770798683167;0.995761871337891;0.898309886455536;0.98831969499588;0.973321616649628;0.945166051387787;0.861353635787964;-73.04668721;-36.81908694;TRUE
87;0.987640798091888;0.97989684343338;0.788956761360168;0.920896708965302;0.97681599855423;0.948502898216248;0.922562062740326;0.965910375118256;0.995974123477936;-73.0433403;-36.82605588;TRUE
88;0.964259326457977;0.978488206863403;0.767701625823975;0.930842697620392;0.961284220218658;0.925045371055603;0.921140849590302;0.947130501270294;0.973178803920746;-73.04220128;-36.82618043;TRUE
89;0.969813227653503;0.989480972290039;0.792641282081604;0.912328600883484;0.969239771366119;0.923091411590576;0.923152506351471;0.945550739765167;0.980043113231659;-73.04250924;-36.82568049;TRUE
90;0.969761610031128;0.97147810459137;0.815269231796265;0.901843547821045;0.975387454032898;0.917301297187805;0.937175929546356;0.948158085346222;0.97595089673996;-73.0428172;-36.82519256;TRUE
91;0.973074316978455;0.976447582244873;0.833604991436005;0.906777083873749;0.979214727878571;0.916812181472778;0.946201741695404;0.947249114513397;0.96622234582901;-73.04312516;-36.82474461;TRUE
92;0.988241732120514;0.967163562774658;0.85487425327301;0.905693054199219;0.978977143764496;0.91802316904068;0.95309454202652;0.939566314220428;0.950225114822388;-73.04344512;-36.82423268;TRUE
93;0.997305989265442;0.95461642742157;0.874373137950897;0.903507053852081;0.978256285190582;0.914659082889557;0.950755596160889;0.92863392829895;0.933709740638733;-73.04376108;-36.82367675;TRUE
94;0.898052871227264;0.968236923217773;0.749164998531342;0.950183153152466;0.691829323768616;0.937484562397003;0.812137484550476;0.930330455303192;0.760084569454193;-73.03084271;-36.81234406;TRUE
95;0.834922611713409;0.988016128540039;0.883420884609222;0.941667199134827;0.688789248466492;0.939658403396606;0.683361113071442;0.837239742279053;0.828400909900665;-73.03453803;-36.80993795;TRUE
96;0.827962398529053;0.9918212890625;0.872802197933197;0.938390552997589;0.679978728294373;0.923873007297516;0.686102867126465;0.832165539264679;0.81599634885788;-73.03413088;-36.80953994;TRUE
97;0.843214750289917;0.987144410610199;0.896596670150757;0.938146710395813;0.700459659099579;0.960495114326477;0.678605854511261;0.842333972454071;0.844611465930939;-73.03502252;-36.81044512;TRUE
98;0.927122175693512;0.9764324426651;0.781653583049774;0.949801385402679;0.716330230236053;0.95697408914566;0.794937670230865;0.954072058200836;0.781819581985474;-73.03183599;-36.81341952;TRUE
99;0.913535535335541;0.995026707649231;0.765721321105957;0.950287401676178;0.704442083835602;0.950691938400269;0.804690599441528;0.944814562797546;0.771408498287201;-73.03132672;-36.81289775;TRUE
100;0.856326699256897;0.964313268661499;0.918386220932007;0.93992692232132;0.722023665904999;0.998372197151184;0.667717754840851;0.848236203193665;0.87228125333786;-73.03589994;-36.8113731;TRUE
101;0.886256754398346;0.953908622264862;0.954504668712616;0.994350433349609;0.909694075584412;0.985864818096161;0.985961079597473;0.957955300807953;0.848464488983154;-73.04633624;-36.81965267;TRUE
102;0.998178362846375;0.993334352970123;0.826397001743317;1;0.990744948387146;0.940354585647583;0.936765849590302;0.987947404384613;0.939615786075592;-73.04597857;-36.82525406;TRUE
103;0.998311102390289;0.976441979408264;0.840077817440033;0.993771553039551;0.989784121513367;0.958603084087372;0.931938171386719;0.975935339927673;0.929303288459778;-73.04628756;-36.82475026;TRUE
104;0.997783005237579;0.966087818145752;0.855105519294739;0.970149636268616;0.997108578681946;0.952622175216675;0.908416569232941;0.961504638195038;0.932510077953339;-73.04551843;-36.82441776;TRUE
105;0.998707473278046;0.953237056732178;0.862230598926544;0.949377775192261;0.997728824615479;0.939987540245056;0.914939045906067;0.950945019721985;0.938160836696625;-73.04491388;-36.8242028;TRUE
106;0.998638033866882;0.95355099439621;0.868165135383606;0.928247153759003;0.989169597625732;0.927124857902527;0.932012975215912;0.941151976585388;0.938531160354614;-73.04432947;-36.82394419;TRUE
107;0.99852442741394;0.973430871963501;0.876023769378662;0.876675724983215;0.966369032859802;0.935153365135193;0.971293091773987;0.914822578430176;0.926832914352417;-73.04302296;-36.82342024;TRUE
108;0.998339116573334;0.993153989315033;0.876958727836609;0.855284690856934;0.956905663013458;0.950052917003632;0.982026815414429;0.909662127494812;0.917791545391083;-73.04243519;-36.82318177;TRUE
109;0.999477088451385;0.979843497276306;0.87470817565918;0.874597370624542;0.945717990398407;0.966770708560944;0.977946281433105;0.91047877073288;0.905967593193054;-73.04173995;-36.82287949;TRUE
110;0.999194324016571;0.957005500793457;0.870098650455475;0.897934317588806;0.935393750667572;0.976509928703308;0.962311506271362;0.924690365791321;0.896653056144714;-73.04113875;-36.82265447;TRUE
111;0.999095916748047;0.950871407985687;0.863221824169159;0.926174879074097;0.922888278961182;0.975394725799561;0.940444767475128;0.941018104553223;0.915728449821472;-73.0404093;-36.8223428;TRUE
112;0.99922114610672;0.95074725151062;0.856845557689667;0.949561655521393;0.912496268749237;0.965583145618439;0.92170524597168;0.952918291091919;0.931533634662628;-73.03981257;-36.82209342;TRUE
113;0.997262537479401;0.948047876358032;0.849888563156128;0.975894689559937;0.900772571563721;0.948320209980011;0.900169789791107;0.963395893573761;0.949033677577972;-73.03913123;-36.82180842;TRUE
114;0.996765434741974;0.953589856624603;0.842235505580902;0.991936683654785;0.892637848854065;0.935558319091797;0.885345041751862;0.965620577335358;0.961254298686981;-73.03862802;-36.82159021;TRUE
115;0.998091518878937;0.951135635375977;0.834340393543243;0.996724128723145;0.88171249628067;0.920418381690979;0.865054905414581;0.96388190984726;0.976102650165558;-73.03798231;-36.82130521;TRUE
116;0.998164594173431;0.950780272483826;0.823722064495087;0.99568247795105;0.871392726898193;0.919549942016602;0.846082150936127;0.954820454120636;0.988933086395264;-73.03736331;-36.82106028;TRUE
117;0.997652947902679;0.971804797649384;0.81335061788559;0.995971322059631;0.86104017496109;0.937927484512329;0.827000856399536;0.942791163921356;0.996183276176453;-73.03674465;-36.82080835;TRUE
118;0.996269583702087;0.98621129989624;0.804141104221344;0.988594710826874;0.850647270679474;0.956389904022217;0.807809114456177;0.930000007152557;0.982169091701508;-73.03611271;-36.82056419;TRUE
119;0.99943220615387;0.976948142051697;0.806203722953796;0.999362766742706;0.838576912879944;0.977554976940155;0.784570753574371;0.934358596801758;0.964960932731628;-73.03564399;-36.81991143;TRUE
120;0.998819768428802;0.995365500450134;0.805658996105194;0.997974157333374;0.829635381698608;0.994289755821228;0.767419457435608;0.93311870098114;0.951776683330536;-73.03528307;-36.81952239;TRUE
121;0.999224722385406;0.986815214157104;0.800978660583496;0.972320973873138;0.81630265712738;0.99618673324585;0.741936087608337;0.925361633300781;0.931586027145386;-73.03471592;-36.81888961;TRUE
122;0.998289227485657;0.991111636161804;0.796051740646362;0.946872532367706;0.805764853954315;0.995268046855927;0.744278490543365;0.923014998435974;0.915127336978912;-73.03427531;-36.81841619;TRUE
123;0.999218046665192;0.975680530071259;0.790358304977417;0.920207679271698;0.794399440288544;0.978707849979401;0.761826276779175;0.941039085388184;0.897319853305817;-73.03376909;-36.81790528;TRUE
124;0.999221622943878;0.978671312332153;0.783385038375854;0.942911088466644;0.781451225280762;0.95530778169632;0.780674397945404;0.961525201797485;0.876982390880585;-73.03325349;-36.81734281;TRUE
125;0.999448835849762;0.989639759063721;0.775570034980774;0.974972724914551;0.767870187759399;0.937694489955902;0.798312962055206;0.983133018016815;0.855546712875366;-73.03267227;-36.81674063;TRUE
126;0.995824337005615;0.978054881095886;0.766136884689331;0.998145222663879;0.755580842494965;0.936232447624207;0.812260687351227;0.998749971389771;0.836132407188416;-73.03216899;-36.81619661;TRUE
127;0.983423590660095;0.978264033794403;0.756240844726562;0.999036610126495;0.745428323745728;0.928528010845184;0.822991192340851;0.999350726604462;0.820226550102234;-73.03173276;-36.81571824;TRUE
128;0.951209485530853;0.983846545219421;0.729884743690491;0.996261894702911;0.721512675285339;0.908824741840363;0.840639352798462;0.997480750083923;0.782711803913116;-73.03074918;-36.81466291;TRUE
129;0.943844854831696;0.990090310573578;0.698391497135162;0.989438772201538;0.714325368404388;0.888094961643219;0.863679587841034;0.992882311344147;0.773331940174103;-73.02993172;-36.81489213;TRUE
130;0.933524608612061;0.995250463485718;0.664612352848053;0.966792166233063;0.707489609718323;0.863450825214386;0.890051543712616;0.977619707584381;0.764026165008545;-73.02912381;-36.81521308;TRUE
131;0.922431528568268;0.967615306377411;0.63539445400238;0.942039728164673;0.70167875289917;0.841430068016052;0.913216054439545;0.960937917232513;0.755497217178345;-73.02833536;-36.81551049;TRUE
132;0.909635007381439;0.941358864307404;0.60700398683548;0.915416181087494;0.695420563220978;0.820141434669495;0.936240673065186;0.942995190620422;0.74651974439621;-73.02759072;-36.81579128;TRUE
133;0.894473314285278;0.925499320030212;0.578601539134979;0.886584222316742;0.687384784221649;0.80604350566864;0.960097193717957;0.923564016819;0.735554099082947;-73.02683034;-36.8160729;TRUE
134;0.87883460521698;0.948102056980133;0.552725315093994;0.869810700416565;0.67963057756424;0.792565822601318;0.984188795089722;0.903524041175842;0.745816051959991;-73.02600662;-36.81636785;TRUE
135;0.863995790481567;0.966120839118958;0.530603766441345;0.871604681015015;0.6723672747612;0.786367118358612;0.992049813270569;0.884698510169983;0.765081763267517;-73.02524164;-36.8166591;TRUE
136;0.848965346813202;0.992509365081787;0.509951949119568;0.86492532491684;0.664431631565094;0.805802822113037;0.986054837703705;0.866451382637024;0.783472061157227;-73.02451922;-36.81690714;TRUE
137;0.832541704177856;0.991809725761414;0.4900221824646;0.867085695266724;0.655710637569427;0.82616251707077;0.984284818172455;0.846741795539856;0.803298711776733;-73.02372847;-36.81718984;TRUE
138;0.815572738647461;0.961020708084106;0.474354654550552;0.888596057891846;0.647648513317108;0.849030733108521;0.96512496471405;0.825872957706451;0.824585855007172;-73.0229097;-36.81750317;TRUE
139;0.800129055976868;0.956237614154816;0.461787045001984;0.899671256542206;0.639191031455994;0.866699397563934;0.945107400417328;0.828393697738647;0.843030214309692;-73.02217414;-36.81777841;TRUE
140;0.785809755325317;0.981065988540649;0.452921628952026;0.90568345785141;0.631424605846405;0.882529735565186;0.925641655921936;0.845467746257782;0.8602254986763;-73.02147001;-36.81804272;TRUE
141;0.680505394935608;0.957470178604126;0.434939593076706;0.963888645172119;0.570336282253265;0.963407695293427;0.926797986030579;0.969444215297699;0.985091090202332;-73.01657451;-36.81983565;TRUE
142;0.768716156482697;0.9884272813797;0.443909078836441;0.91428405046463;0.622145891189575;0.899963676929474;0.901703715324402;0.86588442325592;0.880783438682556;-73.02071412;-36.81831495;TRUE
143;0.754302620887756;0.969634175300598;0.4382444024086;0.924309849739075;0.613986134529114;0.911659896373749;0.881587564945221;0.882908582687378;0.897930085659027;-73.02003287;-36.81857914;TRUE
144;0.739828586578369;0.993551552295685;0.43345919251442;0.926413059234619;0.605704307556152;0.920357167720795;0.861206233501434;0.899986624717712;0.915130376815796;-73.01932433;-36.81883787;TRUE
145;0.720200657844543;0.986166656017303;0.429454803466797;0.917363524436951;0.594050943851471;0.924856305122375;0.880180716514587;0.922937870025635;0.938255667686462;-73.01843301;-36.81916546;TRUE
146;0.701343059539795;0.980400204658508;0.431761890649796;0.928008079528809;0.583356738090515;0.937350332736969;0.904887855052948;0.945380568504333;0.96084201335907;-73.0175562;-36.81949229;TRUE
147;0.999244749546051;0.979827761650085;0.65206915140152;0.971462845802307;0.913399040699005;0.873879671096802;0.895497620105743;0.991391599178314;0.997930824756622;-73.03956114;-36.82760607;TRUE
148;0.998825967311859;0.990656077861786;0.675520956516266;0.991542160511017;0.920643746852875;0.880565404891968;0.89721953868866;0.989513635635376;0.994797050952911;-73.03981053;-36.82718627;TRUE
149;0.998628556728363;0.991819679737091;0.671835958957672;0.98771345615387;0.915540754795074;0.894194483757019;0.881952464580536;0.988773345947266;0.996612250804901;-73.03928214;-36.82699934;TRUE
150;0.998916983604431;0.985258936882019;0.665932178497314;0.966757237911224;0.908522725105286;0.910792350769043;0.862850546836853;0.977357149124146;0.99744725227356;-73.03866605;-36.82673847;TRUE
151;0.999344766139984;0.993229269981384;0.660211980342865;0.94377738237381;0.900971055030823;0.926822483539581;0.849740266799927;0.96308696269989;1;-73.03804995;-36.8264776;TRUE
152;0.998470366001129;0.974636614322662;0.6552414894104;0.922467172145844;0.893852770328522;0.940795838832855;0.843564212322235;0.948979914188385;1;-73.03749492;-36.82623338;TRUE
153;0.998604238033295;0.970671117305756;0.67150467634201;0.902752816677094;0.889937818050385;0.965282618999481;0.847473561763763;0.929312944412231;0.99602472782135;-73.03711285;-36.82554765;TRUE
154;0.998928487300873;0.994272112846375;0.689074873924255;0.884786784648895;0.887395083904266;0.984543681144714;0.850761711597443;0.914080798625946;0.99655556678772;-73.03695278;-36.82502379;TRUE
155;0.999945938587189;0.988275706768036;0.702622473239899;0.867596387863159;0.884150683879852;0.998140513896942;0.850772738456726;0.900945603847504;0.983871936798096;-73.03677088;-36.82449992;TRUE
156;0.998444139957428;0.988211333751678;0.721191167831421;0.878021001815796;0.88073205947876;0.99786502122879;0.850814163684845;0.886908948421478;0.96598345041275;-73.03661809;-36.82388146;TRUE
157;0.999435544013977;0.988433957099915;0.736517786979675;0.898514688014984;0.875382483005524;0.985782563686371;0.846025168895721;0.898604452610016;0.954270422458649;-73.03644087;-36.82326262;TRUE
158;0.999235272407532;0.976287543773651;0.747809231281281;0.915811717510223;0.869599938392639;0.968803346157074;0.838740050792694;0.907261729240417;0.969182431697845;-73.03627541;-36.8227047;TRUE
159;0.999955356121063;0.992752373218536;0.765548408031464;0.946419835090637;0.859929502010345;0.940009832382202;0.824492871761322;0.917046070098877;0.989008486270905;-73.03602857;-36.82187176;TRUE
160;0.999234080314636;0.992149889469147;0.779346346855164;0.972901225090027;0.853117227554321;0.945115029811859;0.813200891017914;0.920871198177338;0.991519808769226;-73.03586412;-36.82124855;TRUE
161;0.997920572757721;0.988654017448425;0.787838995456696;0.996771931648254;0.845176577568054;0.963754415512085;0.798327326774597;0.91996556520462;0.97878098487854;-73.0356474;-36.8206919;TRUE
162;0.999324142932892;0.95602822303772;0.493121385574341;0.964547097682953;0.952983796596527;0.87593138217926;0.902398705482483;0.947783291339874;0.86845600605011;-73.05953281;-36.83218097;TRUE
163;0.99949324131012;0.965668618679047;0.489813387393951;0.948233842849731;0.953840255737305;0.866647005081177;0.913174450397491;0.942830562591553;0.865920901298523;-73.05902793;-36.83257996;TRUE
164;0.999536335468292;0.966630101203918;0.484849810600281;0.925946116447449;0.95182865858078;0.854992866516113;0.925659000873566;0.960074424743652;0.861122846603394;-73.05843997;-36.83304033;TRUE
165;0.999330699443817;0.964718699455261;0.477673888206482;0.91693913936615;0.957077741622925;0.841426372528076;0.940782248973846;0.973874270915985;0.853363275527954;-73.05800538;-36.83347001;TRUE
166;0.999967217445374;0.986588656902313;0.468874901533127;0.939155340194702;0.963824272155762;0.827060401439667;0.951114058494568;0.982204973697662;0.843973517417908;-73.05761554;-36.83392014;TRUE
167;0.999026894569397;0.992447853088379;0.458739340305328;0.960254013538361;0.967967808246613;0.81230491399765;0.954452753067017;0.97931045293808;0.839317500591278;-73.05732795;-36.8343447;TRUE
168;0.998475849628448;0.968253076076508;0.447005033493042;0.984577298164368;0.969902217388153;0.80537873506546;0.950675427913666;0.967445135116577;0.834972858428955;-73.05695088;-36.83481017;TRUE
169;0.998620092868805;0.951825857162476;0.434086799621582;0.996369361877441;0.96668529510498;0.797703623771667;0.945901334285736;0.960791170597076;0.827059924602509;-73.05666329;-36.8353626;TRUE
170;0.999268233776093;0.968806266784668;0.531520366668701;0.957949042320251;0.979804694652557;0.907323181629181;0.952724039554596;0.943242251873016;0.905840992927551;-73.05794144;-36.83151976;TRUE
171;0.998261570930481;0.97971898317337;0.523462414741516;0.939943909645081;0.975020229816437;0.8906409740448;0.956662595272064;0.948908090591431;0.896628797054291;-73.05760674;-36.83199528;TRUE
172;0.998812019824982;0.993502914905548;0.511667847633362;0.918769955635071;0.966081261634827;0.871727228164673;0.957440912723541;0.966034352779388;0.883851945400238;-73.05729714;-36.83252436;TRUE
173;0.999376833438873;0.98374342918396;0.500562310218811;0.921788036823273;0.968215465545654;0.854503750801086;0.962641894817352;0.981072127819061;0.871726095676422;-73.05696244;-36.83302666;TRUE
174;0.999008655548096;0.988618075847626;0.488516300916672;0.945071876049042;0.97684371471405;0.840056836605072;0.978342473506927;0.99249678850174;0.866362571716309;-73.05664447;-36.83354234;TRUE
175;0.999355852603912;0.984758675098419;0.477185666561127;0.965039432048798;0.982385814189911;0.836078941822052;0.983137547969818;0.986177742481232;0.862016022205353;-73.05640182;-36.83395757;TRUE
176;0.996259391307831;0.982630789279938;0.460029900074005;0.992079377174377;0.982546210289001;0.826411545276642;0.96838390827179;0.969431281089783;0.852371990680695;-73.05617589;-36.83459379;TRUE
177;0.99538654088974;0.959919631481171;0.444904863834381;0.99774158000946;0.975349009037018;0.813592195510864;0.963557422161102;0.970596253871918;0.840271234512329;-73.05608385;-36.83515635;TRUE
178;0.999825894832611;0.985711574554443;0.565868616104126;0.988437712192535;0.958826959133148;0.95393168926239;0.944501578807831;0.984641849994659;0.919092893600464;-73.05921947;-36.82954072;TRUE
179;0.999045372009277;0.981450319290161;0.5753213763237;0.971304833889008;0.95975935459137;0.955146908760071;0.929563283920288;0.971641898155212;0.933006048202515;-73.05957114;-36.82897398;TRUE
180;0.999371290206909;0.988257110118866;0.581012666225433;0.961037456989288;0.960889279842377;0.94960606098175;0.914522051811218;0.958138644695282;0.947297096252441;-73.05987304;-36.82853378;TRUE
181;0.999752998352051;0.972020387649536;0.588762640953064;0.941761612892151;0.961843430995941;0.93938022851944;0.897467136383057;0.942976474761963;0.962977290153503;-73.06017663;-36.82801463;TRUE
182;0.999279320240021;0.992174327373505;0.596070468425751;0.920195341110229;0.960582375526428;0.930663704872131;0.87973815202713;0.927524924278259;0.978690028190613;-73.06049402;-36.82751757;TRUE
183;0.999911665916443;0.986633658409119;0.60188239812851;0.897555112838745;0.957220017910004;0.935095429420471;0.861462354660034;0.911810100078583;0.994676411151886;-73.06081142;-36.8270426;TRUE
184;0.999443471431732;0.98739492893219;0.612048327922821;0.869376242160797;0.950782001018524;0.935491442680359;0.838853597640991;0.892554998397827;0.998640239238739;-73.06115641;-36.82645716;TRUE
185;0.999035120010376;0.986971259117126;0.620122790336609;0.849510252475739;0.94484281539917;0.931497514247894;0.823019087314606;0.879129409790039;0.998287379741669;-73.0614186;-36.82601532;TRUE
186;0.999544024467468;0.984125196933746;0.626482248306274;0.836766362190247;0.937447011470795;0.920764267444611;0.803181648254395;0.876982629299164;0.982997119426727;-73.06179119;-36.82548511;TRUE
187;0.999395489692688;0.985840559005737;0.633267402648926;0.856078088283539;0.929139792919159;0.907001137733459;0.781551897525787;0.883640825748444;0.96477884054184;-73.06213618;-36.82496594;TRUE
188;0.999529123306274;0.988094091415405;0.557979047298431;0.990713477134705;0.967479944229126;0.947678983211517;0.954442858695984;0.984870791435242;0.919925153255463;-73.05891118;-36.83001006;TRUE
189;0.999759674072266;0.968550086021423;0.548982560634613;0.98265814781189;0.975844860076904;0.935268878936768;0.957844913005829;0.971544742584229;0.917661607265472;-73.05857185;-36.83054194;TRUE
190;0.999025404453278;0.98699963092804;0.50613135099411;0.988304972648621;0.964563488960266;0.894267916679382;0.905883729457855;0.974970459938049;0.879707336425781;-73.06024039;-36.83122152;TRUE
191;0.99958747625351;0.986349582672119;0.513641893863678;0.990060806274414;0.973272442817688;0.91445004940033;0.904165983200073;0.985746502876282;0.89743310213089;-73.06060273;-36.83068538;TRUE
192;0.999851763248444;0.997629642486572;0.520606577396393;0.988894641399384;0.980754852294922;0.932090222835541;0.899110734462738;0.982926607131958;0.912798583507538;-73.06092218;-36.83020698;TRUE
193;0.999338388442993;0.996308505535126;0.528249204158783;0.971485137939453;0.987435817718506;0.949105858802795;0.890869200229645;0.970407724380493;0.927843272686005;-73.06125195;-36.82970382;TRUE
194;0.99864536523819;0.979893386363983;0.534528136253357;0.957004487514496;0.989368915557861;0.966260015964508;0.878435492515564;0.954801857471466;0.942488729953766;-73.0615714;-36.82920067;TRUE
195;0.997908473014832;0.987485289573669;0.542156994342804;0.936525106430054;0.991532981395721;0.979593098163605;0.864136517047882;0.938740134239197;0.956440925598145;-73.06194239;-36.82868926;TRUE
196;0.998839616775513;0.986856400966644;0.550615549087524;0.917043328285217;0.987660884857178;0.981792390346527;0.851663947105408;0.92431640625;0.9690260887146;-73.06224123;-36.8282191;TRUE
197;0.998831272125244;0.984713613986969;0.556602478027344;0.895034849643707;0.980361819267273;0.980250716209412;0.836591422557831;0.908908009529114;0.976483643054962;-73.06249886;-36.82775718;TRUE
198;0.99898624420166;0.978262603282928;0.562733173370361;0.872716903686523;0.97320157289505;0.968191981315613;0.820746004581451;0.893407046794891;0.976968824863434;-73.06283893;-36.82724576;TRUE
199;0.998629450798035;0.995161056518555;0.569177985191345;0.850040376186371;0.964928865432739;0.951928913593292;0.804283738136292;0.877812743186951;0.976952850818634;-73.06316869;-36.82672609;TRUE
200;0.998695850372314;0.968141674995422;0.582677960395813;0.820787310600281;0.9522784948349;0.928327441215515;0.783394753932953;0.857650578022003;0.971349656581879;-73.06344693;-36.82606619;TRUE
201;0.999140858650208;0.945963144302368;0.595123589038849;0.81477165222168;0.941874980926514;0.909783005714417;0.769733130931854;0.856183052062988;0.962190210819244;-73.06353967;-36.82548053;TRUE
202;0.995644330978394;0.965487718582153;0.643471479415894;0.876107335090637;0.919487178325653;0.918462932109833;0.764176726341248;0.897244095802307;0.949138045310974;-73.06227425;-36.82439061;TRUE
203;0.999140858650208;0.94069916009903;0.612308084964752;0.840908765792847;0.928028881549835;0.886037170886993;0.751970648765564;0.874224603176117;0.945906221866608;-73.06352417;-36.82478394;TRUE
204;0.998624086380005;0.948503375053406;0.622294306755066;0.856547772884369;0.917454063892365;0.893057942390442;0.735269367694855;0.885488033294678;0.930375516414642;-73.06361445;-36.82418172;TRUE
205;0.998984634876251;0.96364951133728;0.630121469497681;0.87075400352478;0.908163368701935;0.896034955978394;0.718983292579651;0.892946898937225;0.915815711021423;-73.06385017;-36.82369593;TRUE
206;0.998837947845459;0.976299583911896;0.635400176048279;0.892220199108124;0.898666977882385;0.896786510944366;0.700356781482697;0.896533846855164;0.902788460254669;-73.06416113;-36.82320211;TRUE
207;0.996262490749359;0.985180497169495;0.640448093414307;0.913015425205231;0.889025390148163;0.894980847835541;0.692536413669586;0.897802174091339;0.893794059753418;-73.06446206;-36.82270426;TRUE
208;0.9971883893013;0.969291806221008;0.646745562553406;0.932804882526398;0.879130780696869;0.890130162239075;0.692053973674774;0.89673638343811;0.883266925811768;-73.0647437;-36.82221847;TRUE
209;0.999536037445068;0.975154638290405;0.661607444286346;0.9596107006073;0.86647617816925;0.888719916343689;0.698867797851562;0.899612426757812;0.874676585197449;-73.06478304;-36.82155719;TRUE
210;0.99964314699173;0.987716674804688;0.582433521747589;0.90475457906723;0.968972265720367;0.951933443546295;0.85566383600235;0.912768244743347;0.99357658624649;-73.06148991;-36.82740747;TRUE
211;0.99881249666214;0.983235061168671;0.596407890319824;0.850578784942627;0.954081833362579;0.93467104434967;0.813948929309845;0.876528859138489;0.998419284820557;-73.06228812;-36.8262989;TRUE
212;0.973341941833496;0.952288031578064;0.8186936378479;0.994547009468079;0.986359596252441;0.952722430229187;0.962943315505981;0.972418785095215;0.946566581726074;-73.04737139;-36.82523046;TRUE
213;0.987685859203339;0.966018915176392;0.83153909444809;0.993492066860199;0.982007086277008;0.959434568881989;0.945259988307953;0.97781229019165;0.936973810195923;-73.04679233;-36.82497473;TRUE
214;0.851015627384186;0.987308144569397;0.907102465629578;0.939473509788513;0.711762189865112;0.980497241020203;0.674130976200104;0.846589922904968;0.859057605266571;-73.03546597;-36.81094727;TRUE
215;0.999417006969452;0.972817659378052;0.422395706176758;0.978851914405823;0.960556089878082;0.809425711631775;0.94051319360733;0.964886009693146;0.81778222322464;-73.05644617;-36.83586282;TRUE
216;0.999582707881927;0.994545638561249;0.413717865943909;0.97104686498642;0.955174386501312;0.826493561267853;0.935334026813507;0.967567920684814;0.811377286911011;-73.05612088;-36.83632414;TRUE
217;0.9997199177742;0.983826041221619;0.42480930685997;0.988535046577454;0.962818205356598;0.817204773426056;0.949840605258942;0.977845847606659;0.823410987854004;-73.05583734;-36.83595537;TRUE
218;0.994448602199554;0.992928862571716;0.410698771476746;0.965117454528809;0.952747702598572;0.835407078266144;0.933160722255707;0.968681812286377;0.809666514396667;-73.05577247;-36.83653087;TRUE
219;0.93930846452713;0.949050188064575;0.801352500915527;0.947314560413361;0.729415833950043;0.960565447807312;0.787031829357147;0.95548003911972;0.793968737125397;-73.03242612;-36.81387299;TRUE
220;0.943049788475037;0.948018431663513;0.81929749250412;0.934329271316528;0.738459289073944;0.965179204940796;0.775919198989868;0.949679493904114;0.805139720439911;-73.03297751;-36.81411502;TRUE
221;0.943647384643555;0.946332693099976;0.837309420108795;0.915621101856232;0.748158037662506;0.975156605243683;0.762417137622833;0.942641973495483;0.817162930965424;-73.03360591;-36.81437017;TRUE
222;0.937390804290771;0.955435276031494;0.871316611766815;0.890630781650543;0.769420444965363;0.986992716789246;0.73031747341156;0.926219463348389;0.841098308563232;-73.03494219;-36.81490471;TRUE
223;0.925256073474884;0.9880450963974;0.895946085453033;0.860898911952972;0.786853849887848;0.953781187534332;0.70470917224884;0.906253516674042;0.858791530132294;-73.03612281;-36.81539658;TRUE
224;0.88894510269165;0.989554464817047;0.976256370544434;0.954231798648834;0.899393856525421;0.946632742881775;0.974684536457062;0.972920119762421;0.876345694065094;-73.04479068;-36.81895338;TRUE
225;0.934023559093475;0.97196888923645;0.978872001171112;0.922331154346466;0.866260170936584;0.944426596164703;0.923507213592529;0.920423209667206;0.906134963035583;-73.04681829;-36.81735203;TRUE
226;0.894788980484009;0.99364709854126;0.982822835445404;0.993416309356689;0.88988584280014;0.960522890090942;0.942368984222412;0.9774569272995;0.890952587127686;-73.04372199;-36.81852817;TRUE
227;0.896320700645447;0.97341912984848;0.983454406261444;0.996533393859863;0.883219361305237;0.959037899971008;0.92048567533493;0.983312427997589;0.896253645420074;-73.04299777;-36.81824855;TRUE
